Query	Candidate	Label
여자친구 화 어떻게 풀어줘야 할까요?	그걸 누군가한테 풀고 싶은거에요?	0
여자친구 화 어떻게 풀어줘야 할까요?	사람 답답하게 하지말구말을 해줄래요?	0
여자친구 화 어떻게 풀어줘야 할까요?	형이무슨사이라그러면 머라해요?	0
여자친구 화 어떻게 풀어줘야 할까요?	내가 어떻게 해야할까요?	0
여자친구 화 어떻게 풀어줘야 할까요?	어떻게하면 삐친거풀어줄꺼예요?	0
여자친구 화 어떻게 풀어줘야 할까요?	그런건 누구에게 말해서 풀어야되요	0
여자친구 화 어떻게 풀어줘야 할까요?	나 어느장단에 맞춰야돼요?	0
여자친구 화 어떻게 풀어줘야 할까요?	안지치고 안답답하게 해줘야죠?	0
여자친구 화 어떻게 풀어줘야 할까요?	어떻게 욕을 할까?	0
여자친구 화 어떻게 풀어줘야 할까요?	화날게 뭐가 있어요	0
여자친구 화 어떻게 풀어줘야 할까요?	남자친구 왜 사귀는지 이해안돼요	0
날씨 너무 덥지 않아?	날씨 너무 덥지않아?	1
날씨 너무 덥지 않아?	날씨 덥지 않아?	1
날씨 너무 덥지 않아?	날씨 많이 덥지는 않아?	1
날씨 너무 덥지 않아?	날씨 좀 춥지않아?	0
날씨 너무 덥지 않아?	날씨 춥지않아?	0
날씨 너무 덥지 않아?	날씨 살짝 춥지 않아?	0
날씨 너무 덥지 않아?	날씨가 너무 덥지?	1
날씨 너무 덥지 않아?	밖에 너무 덥지 않아?	1
날씨 너무 덥지 않아?	날씨 별루 안덥지?	0
날씨 너무 덥지 않아?	날씨은근쌀쌀하지않아?	0
날씨 너무 덥지 않아?	오늘도 날씨조금따뜻하지 않아?	
날씨 너무 덥지 않아?	날씨 더워? 밖에 많이 더워?	0
날씨 너무 덥지 않아?	날씨꾸리꾸리 하지 않아?	0
날씨 너무 덥지 않아?	날씨 무지 덥지?	1
날씨 너무 덥지 않아?	비와서 좀 시원하지 않아?	0
날씨 너무 덥지 않아?	오늘 많이 덥지않아?	1
날씨 너무 덥지 않아?	날씨 좀 덥지?	
날씨 너무 덥지 않아?	요즘 덥지?	0
날씨 너무 덥지 않아?	오늘 춥다더니 별로 춥지도 않네?	0
날씨 너무 덥지 않아?	오늘 넘 춥지 않냐?	0
축하해요	축하해에요	1
축하해요	이야 축하해요	1
축하해요	오 축하 해요	1
축하해요	와 축하해요	1
축하해요	어 축하해요	1
축하해요	이요 축하해	1
축하해요	축하 드려요	1
축하해요	추카추카해요	1
축하해요	흐흐 축하해요	1
축하해요	축하요	1
축하해요	오구 축하해요	1
축하해요	축하해요축하	1
축하해요	히히 축하해요	1
축하해요	오옹 추카해요	1
축하해요	오오 축하드립니다	1
축하해요	우와 대박 축하해요 수고했어용	<
축하해요	꺄 축하해요	1
축하해요	드디어 축하해요	1
축하해요	추카합니다아	1
축하해요	추카추카 많이 드세요	<
치킨 먹고 싶어요	치킨치킨이 먹고싶어요	1
치킨 먹고 싶어요	고기 먹고 싶어요	0
치킨 먹고 싶어요	피자 먹고 싶어요	0
치킨 먹고 싶어요	치킨 먹고 싶다요	1
치킨 먹고 싶어요	저 치킨 먹구 싶어요	1
치킨 먹고 싶어요	치킨이 너무 먹고싶어요	1
치킨 먹고 싶어요	고기먹고싶어여	0
치킨 먹고 싶어요	흑 치킨먹고싶어요	1
치킨 먹고 싶어요	치킨먹고싶어요 나두	<
치킨 먹고 싶어요	곱창 먹고싶어여	0
치킨 먹고 싶어요	고기 구워보고 싶어요	0
치킨 먹고 싶어요	쫄볶이 먹고싶어요	0
치킨 먹고 싶어요	라자냐먹고싶어요	0
치킨 먹고 싶어요	쭈꾸미 먹고싶어요	0
치킨 먹고 싶어요	갈비찜 먹고파요	0
치킨 먹고 싶어요	애슐리 치킨이 먹고싶어요	0
치킨 먹고 싶어요	나 치즈먹고싶어요	0
치킨 먹고 싶어요	나 고기 먹고싶어요	0
치킨 먹고 싶어요	고기가 먹고 싶어요	0
그게 무슨 말이야?	어 그게 무슨말이야?	1
그게 무슨 말이야?	? 그게 무슨말이야?	1
그게 무슨 말이야?	그게 무슨말이아?	1
그게 무슨 말이야?	그게뭘말이야?	.
그게 무슨 말이야?	?그게 무슨말이지?	1
그게 무슨 말이야?	? 그건 무슨 말이야?	1
그게 무슨 말이야?	무슨말이양 그게?	1
그게 무슨 말이야?	그게 뭔 말이지?	1
그게 무슨 말이야?	뭔 말이야 그건?	1
그게 무슨 말이야?	?그게 무슨말인데?	1
그게 무슨 말이야?	그말이 무슨뜻이야?	1
그게 무슨 말이야?	무슨 말이래?	1
그게 무슨 말이야?	무슨 말이이야?	.
그게 무슨 말이야?	그게 무슨말이고?	1
그게 무슨 말이야?	그거 무슨말이야?	1
그게 무슨 말이야?	그게 뭔 소리지?	1
그게 무슨 말이야?	대체 뭔말이야?	1
그게 무슨 말이야?	무슨말이야? N	.
그게 무슨 말이야?	잉 그게 무슨말이야?	1
오늘 기분은 좀 어떠세요?	오늘의 기분은 어떠세요?	1
오늘 기분은 좀 어떠세요?	오늘은 기분 어떠세요	1
오늘 기분은 좀 어떠세요?	오늘은 기분이 좀 어때요?	1
오늘 기분은 좀 어떠세요?	오늘은 기분 좀 어때요?	1
오늘 기분은 좀 어떠세요?	오늘 컨디션 어떠세요?	0
오늘 기분은 좀 어떠세요?	오늘은 기분 어때요?	1
오늘 기분은 좀 어떠세요?	오늘은 좀 어떠세요?	0
오늘 기분은 좀 어떠세요?	오늘은 기분이 어때요?	1
오늘 기분은 좀 어떠세요?	아 오늘은 기분어때요?	1
오늘 기분은 좀 어떠세요?	오늘은 기분이 어떠신가?	1
오늘 기분은 좀 어떠세요?	오늘 컨디션 어때요 괜찮아요?	0
오늘 기분은 좀 어떠세요?	오늘은 좀 컨디션 어때요?	0
오늘 기분은 좀 어떠세요?	몸 컨디션은 어떠세요?	0
오늘 기분은 좀 어떠세요?	오늘 어떠세요	0
오늘 기분은 좀 어떠세요?	오늘 괜찮으세요?	0
오늘 기분은 좀 어떠세요?	목은 좀 어떠세요?	0
오늘 기분은 좀 어떠세요?	오늘의 컨디션은 괜찮아요?	0
오늘 기분은 좀 어떠세요?	컨디션 어떠세요?	0
오늘 기분은 좀 어떠세요?	오늘 컨디션 어때요?	0
오늘 기분은 좀 어떠세요?	기분은 좀 어떠세유?	1
인정	인정 하	.
인정	으 인정	1
인정	엥 인정	1
인정	잌 인정	1
인정	인정 완전	1
인정	인정 어 인정	1
인정	인정 개인정	1
인정	래 인정	.
인정	인정 노인정	0
인정	인정 완전 인정	1
인정	인정했다	?
인정	인정 징글맞아	<
인정	대마왕임	0
인정	인정된다	0
인정	인정하도록	0
인정	인정한다 후	1
인정	하 인정	1
인정	인정 기	.
인정	인정하네 역시	0
인정	인정하렴	0
자장자장	자장자장 자장자장	1
자장자장	잉 자장자장	.
자장자장	자장자장해	
자장자장	자장자장하다	
자장자장	자라 자장자장	
자장자장	자장자장도	
자장자장	흠 자장자장	1
자장자장	자요 자장자장	
자장자장	자장자장 우리은초	1
자장자장	자장자장해주	
자장자장	자장자장 우리 지또이	
자장자장	자장자장 오호호	1
자장자장	자장자장 해주지	
자장자장	어서 재워	0
자장자장	흐흐 자자	0
자장자장	재우렴	0
자장자장	자자앗	0
자장자장	잠오면 자유	0
자장자장	자자 호	0
자장자장	그래 자장자장	1
빨리 퇴근하고 싶네요	빨리 퇴근하고 싶다요	1
빨리 퇴근하고 싶네요	아빨리 퇴근하고싶네요	1
빨리 퇴근하고 싶네요	빨리 퇴근 하고 싶군요	1
빨리 퇴근하고 싶네요	퇴근도 빨리 하고 싶네요	1
빨리 퇴근하고 싶네요	어서 퇴근하고싶네요	1
빨리 퇴근하고 싶네요	벌써 퇴근하고 싶네요	1
빨리 퇴근하고 싶네요	아아 빨리 퇴근하고 싶네요	1
빨리 퇴근하고 싶네요	빨리 퇴근하고싶네여	1
빨리 퇴근하고 싶네요	퇴근하고 싶네요	>
빨리 퇴근하고 싶네요	빨리 퇴근하고파요	1
빨리 퇴근하고 싶네요	저도 빨리 퇴근하고싶네요	1
빨리 퇴근하고 싶네요	퇴근 빨리했음 좋겠어요	1
빨리 퇴근하고 싶네요	다섯시퇴근 넘나부러워요	0
빨리 퇴근하고 싶네요	휴 빨리 퇴근하고싶네여	1
빨리 퇴근하고 싶네요	빨리 퇴근하고싶다유	1
빨리 퇴근하고 싶네요	일찍 퇴근하고 좋네요	0
빨리 퇴근하고 싶네요	후딱 퇴근하구싶다	1
빨리 퇴근하고 싶네요	퇴근 좋아요	0
빨리 퇴근하고 싶네요	일찍 퇴근하니까 좋네요	0
빨리 퇴근하고 싶네요	퇴근 빨라서 좋네요	0
고마워	이야 고마워	1
고마워	아어고마워	
고마워	우 고마워	.
고마워	고마워워	1
고마워	운 고마워	.
고마워	고마워 흐	1
고마워	고마워 근댕	
고마워	말만으로 고마워	<
고마워	고마워 무지 고마워	1
고마워	고마워 휴	1
고마워	내 고마워요	1
고마워	아고맙다고마워	1
고마워	고마워 고마워 고마워	1
고마워	맞네 고마워	
고마워	고마워또	
고마워	그건 고마워	
고마워	고마워 정말	1
고마워	고마워 으	1
고마워	아주많이 그리고 고마워	
고마워	고마워 엄청 많이	1
농담이야	농담어	0
농담이야	농담이래	0
농담이야	야 농담이야	1
농담이야	다 농담이야	1
농담이야	농담니야	.
농담이야	아 농담이야	1
농담이야	노 농담이야	1
농담이야	농담이다 농담이야	1
농담이야	은 농담이야	1
농담이야	농담애	.
농담이야	아냥 농담야	1
농담이야	농담 받은건데	0
농담이야	농담 한거야	1
농담이야	농담이얌	1
농담이야	난 농담이야	1
농담이야	허 농담인디	1
농담이야	농담인거임	
농담이야	농담이라고	
농담이야	농담좀	0
농담이야	농담이래도	
너 되게 똑똑하다	너 엄청 똑똑하다	1
너 되게 똑똑하다	너 좀 똑똑하다	1
너 되게 똑똑하다	너 대박 똑똑하다	1
너 되게 똑똑하다	나 은근 똑똑하다	0
너 되게 똑똑하다	너 똑똑해졌다	
너 되게 똑똑하다	너 똑똑하네	1
너 되게 똑똑하다	너 되게 똑똑해	1
너 되게 똑똑하다	나보다 똑똑하다	
너 되게 똑똑하다	나 좀 똑똑하네	0
너 되게 똑똑하다	똑똑하다 너	1
너 되게 똑똑하다	나 똑똑한듯	0
너 되게 똑똑하다	똑똑하다 완전	
너 되게 똑똑하다	난 천재야 역시	0
너 되게 똑똑하다	역시 난 똑똑하다	0
너 되게 똑똑하다	내가 좀똑똑	0
너 되게 똑똑하다	와 너 진짜 똑똑하다	1
너 되게 똑똑하다	되게 똑똑함	0
너 되게 똑똑하다	똑똑하자너	
너 되게 똑똑하다	내가 천재다	0
너 되게 똑똑하다	똑똑하	.
미안해요	미안해요요	1
미안해요	에 미안해요	1
미안해요	이 미안해요	.
미안해요	미안해요 자꾸	.
미안해요	미안하 요	.
미안해요	내 미안해요	1
미안해요	미안이요	1
미안해요	다 미안해요	1
미안해요	미안해요 너무	1
미안해요	후 미안해요	1
미안해요	미안해요 진짜 그렇게 말해서	<
미안해요	미안해요 완전	1
미안해요	심통내서 미안해요	<
미안해요	미안해요 진짜 미안해요	1
미안해요	운 미안해요	.
미안해요	미안 요	1
미안해요	땡깡부려서 미안해요	<
미안해요	진짜 미안미안해요	1
미안해요	내개미안해요	.
미안해요	되게 미안해요	1
조심해요	조심 해요	1
조심해요	조심해이요	.
조심해요	으 조심해요	1
조심해요	조심만 해요	.
조심해요	조심조심 해요	1
조심해요	으으 조심해요	1
조심해요	치 조심해요	.
조심해요	조심해요 조심	1
조심해요	아주 조심해요	1
조심해요	하 조심해요	1
조심해요	세상에 조심해요	1
조심해요	똥 조심하세요	<
조심해요	조심하고 또 조심해요	1
조심해요	조심조심해요 N	.
조심해요	조심히몰아요	<
조심해요	막 핸드폰 할때 조심조심 해요	<
조심해요	조심하 가요	.
조심해요	이런 조심해요	1
조심해요	조심해요 이제	1
조심해요	조심 조심 다녀요	<
왜 자꾸 거짓말 해?	왜 갑자기 거짓말을 해?	
왜 자꾸 거짓말 해?	왜자꾸 거짓말하냐?	1
왜 자꾸 거짓말 해?	왜 자꾸 거짓말쳐?	1
왜 자꾸 거짓말 해?	왜 거짓말을 하지?	
왜 자꾸 거짓말 해?	왜 거짓말이야?	
왜 자꾸 거짓말 해?	왜 거짓말이래?	
왜 자꾸 거짓말 해?	왜 나한테 거짓말했어?	0
왜 자꾸 거짓말 해?	왜 거짓말행?	
왜 자꾸 거짓말 해?	왜 자꾸 거짓말해?	1
왜 자꾸 거짓말 해?	왜 거짓말시켱?	0
왜 자꾸 거짓말 해?	왜 거짓말한거야 또?	1
왜 자꾸 거짓말 해?	왜 뻥치고 그래?	
왜 자꾸 거짓말 해?	근데 왜 거짓말 해써?	
왜 자꾸 거짓말 해?	나한테 왜 거짓말쳐	
왜 자꾸 거짓말 해?	왜 거짓말이라고 생각해?	0
왜 자꾸 거짓말 해?	왜 거짓말쟁이야?	0
왜 자꾸 거짓말 해?	왜 뻥이지?	
왜 자꾸 거짓말 해?	왜자꾸 거짓말을쳐	1
왜 자꾸 거짓말 해?	왜 뻥이라고 생각하지?	0
왜 자꾸 거짓말 해?	왜 거짓말했냐	
어디서요?	어디 서요?	1
어디서요?	에 어디서요?	1
어디서요?	어디어디서여?	1
어디서요?	? 어디서요?	1
어디서요?	어디서 요?	1
어디서요?	어디이서용?	.
어디서요?	하 어디서요?	1
어디서요?	에? 어디서요?	1
어디서요?	어 어디서 요?	1
어디서요?	어디서요 여여?	.
어디서요?	어디서 어디?	.
어디서요?	에 어디서여	1
어디서요?	어디서? 난	0
어디서요?	뭐야 어디서요?	1
어디서요?	오미 어디서?	1
어디서요?	헉 어디서요?	1
어디서요?	?어디성?	1
어디서요?	오잉 어디서?	1
어디서요?	으잉 어디서요?	1
어디서요?	이 어디서?	.
무슨 말이야?	무슨 말이이야?	1
무슨 말이야?	? 무슨 말이야?	1
무슨 말이야?	? 뭔 말이야?	1
무슨 말이야?	아 무슨말이야?	1
무슨 말이야?	무슨 말이래?	1
무슨 말이야?	무슨말이아?	.
무슨 말이야?	머말이야?	0
무슨 말이야?	무슨?말이야?	1
무슨 말이야?	음 무슨말이야?	1
무슨 말이야?	무슨 말이였어?	0
무슨 말이야?	? 그게 무슨말이야?	1
무슨 말이야?	도이 이게 무슨말이야?	1
무슨 말이야?	무슨말이오?	1
무슨 말이야?	뭔소리야?	1
무슨 말이야?	그게 갑자기 무슨말이야?	1
무슨 말이야?	뭔 말이야 이건?	1
무슨 말이야?	무슨말이양 그게?	1
무슨 말이야?	그 무슨 말이니?	.
무슨 말이야?	뜬끔없이 무슨말이야?	1
밖에 비 안와	비 안와	1
밖에 비 안와	비 이제 안와	
밖에 비 안와	비 다시 안와	
밖에 비 안와	비가 또 안와	
밖에 비 안와	아 비 안와	1
밖에 비 안와	비 지금 안와	1
밖에 비 안와	비가 안오	.
밖에 비 안와	비가 마니안와	0
밖에 비 안와	지금 비 안와	1
밖에 비 안와	비오다 지금은 안와	<
밖에 비 안와	짐 밖에 비와	0
밖에 비 안와	비 않온다	1
밖에 비 안와	여기도 비가 안와	
밖에 비 안와	지금 비온다야	0
밖에 비 안와	갑자기 비가 안와	
밖에 비 안와	밖에 비는 안온다	1
밖에 비 안와	비온다는데 안와	<
밖에 비 안와	비안온다아직	
밖에 비 안와	비까지 온다	0
밖에 비 안와	비도 안와	
너무해요	너무 해요	1
너무해요	너무해 너무해요	1
너무해요	너무해요 너무	1
너무해요	너무 야해요	0
너무해요	으으 너무해요	1
너무해요	너무해요 진짜	1
너무해요	너무해요 정말	1
너무해요	이런 너무해요	1
